title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Baby Assassins,movie,"Action, Comedy, Crime",2021.0,tt15028452,6.4,1464.0,JP
Crime Story,movie,"Crime, Drama, Thriller",2021.0,tt9804272,4.0,1495.0,US
Moonlight Shadow,movie,Drama,2021.0,tt15442580,5.4,198.0,JP
A Chance for Christmas,movie,"Comedy, Romance",2021.0,tt14758476,5.7,641.0,US
Piggy,movie,"Drama, Horror, Thriller",2022.0,tt10399608,6.2,14324.0,US
Black Site,movie,"Action, Thriller",2022.0,tt13918550,4.4,4191.0,"JP, US"
Noise,movie,"Action, Crime, Thriller",2022.0,tt15215468,6.2,270.0,JP
Flux Gourmet,movie,"Comedy, Drama, Horror",2022.0,tt15010292,5.8,3316.0,US
The Wandering Moon,movie,"Drama, Mystery",2022.0,tt15150608,6.9,854.0,JP
Mirage Queen Prefers Circus,movie,"Adventure, Animation, Fantasy",2022.0,tt15783458,4.5,11.0,JP
Risen,movie,"Drama, Sci-Fi, Thriller",2021.0,tt4940336,3.5,3381.0,JP
The Labyrinth,movie,"Fantasy, Horror",2021.0,tt16303324,3.6,171.0,JP
Ura Aka: L'Aventure,movie,"Drama, Romance",2021.0,tt14662420,5.7,104.0,JP
"Love, Life and Goldfish",movie,"Musical, Romance",2021.0,tt13978188,6.5,77.0,JP
Kompromat,movie,"Drama, Thriller",2022.0,tt13349892,6.4,2964.0,US
She Will,movie,"Drama, Horror, Mystery",2021.0,tt9340916,5.5,3272.0,US
Kaguya-sama: Love Is War - Final,movie,"Comedy, Drama, Romance",2021.0,tt13799986,5.8,136.0,JP
Lord of Misrule,movie,Horror,2023.0,tt11893676,5.3,2378.0,US
And So the Baton Is Passed,movie,Drama,2021.0,tt14605210,6.7,395.0,JP
Honey Lemon Soda,movie,"Comedy, Drama, Romance",2021.0,tt14311250,5.6,221.0,JP
Ox-Head Village,movie,"Horror, Mystery",2022.0,tt15458866,4.9,506.0,JP
Senritsu Kaiki File Kowasugi File 02: Shivering Ghost,movie,"Horror, Thriller",2012.0,tt14726856,6.1,148.0,JP
Senritsu Kaiki File Kowasugi File 03: Legend of a Human-Eating Kappa,movie,Horror,2013.0,tt14728196,6.2,127.0,JP
Sundown,movie,"Drama, Mystery",2021.0,tt15115280,6.5,7343.0,US
Kamen Rider Revice: The Movie,movie,"Action, Short",2021.0,tt15113228,5.8,33.0,JP
Indemnity,movie,"Action, Crime, Thriller",2021.0,tt7914022,4.8,550.0,US
"Hallelujah: Leonard Cohen, a Journey, a Song",movie,"Biography, Documentary, History",2021.0,tt7600742,7.6,1485.0,US
A Janitor,movie,"Action, Drama",2021.0,tt15029508,5.5,236.0,JP
Senritsu Kaiki File Kowasugi: The Most Terrifying Movie in History,movie,Horror,2014.0,tt14752818,6.3,107.0,JP
Senritsu Kaiki File Kowasugi: Final Chapter,movie,"Horror, Sci-Fi",2015.0,tt14764558,6.6,77.0,JP
Pinball: The Man Who Saved the Game,movie,"Biography, Comedy, Drama",2022.0,tt13365876,7.0,4474.0,US
Senritsu Kaiki File Super Kowa Too! Fear Adventure: Kokkuri-san,movie,Horror,2015.0,tt14765372,6.3,54.0,JP
Senritsu Kaiki File Super Kowa Too! Dark Mystery: Snake Woman,movie,Horror,2015.0,tt14765414,6.6,52.0,JP
Three Minutes: A Lengthening,movie,"Documentary, History, War",2021.0,tt12017738,7.3,684.0,US
Oscar Peterson: Black + White,movie,"Biography, Documentary, History",2020.0,tt14171710,7.1,197.0,US
Dashcam,movie,Horror,2021.0,tt15174116,4.5,6835.0,US
Harry & Meghan: Escaping the Palace,movie,Drama,2021.0,tt12821362,2.6,1428.0,JP
Murder on Maple Drive,movie,"Crime, Drama",2021.0,tt15185904,5.0,347.0,US
Hold Your Fire,movie,"Crime, Documentary, History",2021.0,tt15196796,6.9,275.0,US
Skeleton Flower,movie,Drama,2021.0,tt18566518,6.6,37.0,JP
The Sound of Grass,movie,Drama,2021.0,tt15327700,6.8,46.0,JP
The Free Fall,movie,"Drama, Horror, Mystery",2021.0,tt10703978,4.6,2136.0,US
Summering,movie,Drama,2022.0,tt15208276,4.4,496.0,US
Crush,movie,"Comedy, Romance",2022.0,tt15096128,6.3,10495.0,US
Bromates,movie,Comedy,2022.0,tt15131130,4.0,749.0,US
Private Property,movie,"Drama, Horror, Thriller",2022.0,tt15167994,4.0,1855.0,US
The Accursed,movie,"Drama, Horror, Mystery",2021.0,tt5737388,4.3,7065.0,US
Swim,movie,"Action, Horror",2021.0,tt14973630,2.8,1062.0,JP
New Moon Hotel,movie,"Drama, Romance",2019.0,tt12525588,3.7,113.0,JP
Kamen Rider Zero-One Others: Kamen Rider Vulcan & Valkyrie,movie,"Action, Sci-Fi",2021.0,tt14376940,7.3,62.0,JP
You Can't Kill Meme,movie,Documentary,2021.0,tt14998880,3.8,178.0,US
Bar Fight!,movie,Comedy,2022.0,tt15250656,4.8,642.0,US
The Sunday Runoff,movie,Comedy,2022.0,tt15102828,6.2,71.0,JP
Ai nanoni,movie,"Comedy, Drama, Romance",2022.0,tt21915512,6.6,126.0,JP
A Day to Die,movie,"Action, Crime, Drama",2022.0,tt14412366,3.5,5221.0,"JP, US"
Pinkerton ni aini iku,movie,Comedy,2018.0,tt7563496,3.6,112.0,JP
The Last Mark,movie,"Action, Crime, Thriller",2022.0,tt12773826,4.4,317.0,JP
Blue Thermal,movie,"Animation, Drama, Romance",2022.0,tt15304756,6.5,415.0,JP
Biosphere,movie,"Comedy, Drama, Fantasy",2022.0,tt15301000,5.5,2642.0,US
The Last Victim,movie,"Action, Adventure, Crime",2021.0,tt11242718,5.0,1116.0,US
Shinema no tenshi,movie,"Drama, Fantasy, Mystery",2015.0,tt4686814,7.0,12.0,JP
Tales of the Undeparted,movie,Horror,2021.0,tt15044682,5.7,8.0,JP
Bakumatsu jyunjyoden,movie,Romance,1991.0,tt0101403,5.7,31.0,JP
Kamen Rider Saber: Trio of Deep Sin,movie,"Action, Fantasy",2022.0,tt18766736,8.4,65.0,JP
The Passenger,movie,"Comedy, Horror, Sci-Fi",2021.0,tt12678146,5.3,1635.0,JP
Remember Me: The Mahalia Jackson Story,movie,"Biography, Drama, Music",2022.0,tt13880832,5.9,181.0,US
Master Gardener,movie,"Drama, Mystery, Thriller",2022.0,tt15342244,6.2,11398.0,US
Bitterbrush,movie,Documentary,2021.0,tt14299618,7.2,126.0,US
Vacation Friends 2,movie,"Action, Adventure, Comedy",2023.0,tt15351980,5.4,9207.0,US
A Man,movie,"Drama, Mystery, Romance",2022.0,tt20251822,6.9,1693.0,JP
Sanctuary,movie,"Drama, Thriller",2022.0,tt15364972,6.2,9919.0,US
The Honeymoon,movie,Comedy,2022.0,tt14781026,4.1,1045.0,US
Corrective Measures,movie,"Action, Sci-Fi",2022.0,tt15391770,4.3,5159.0,JP
Resurrection,movie,"Crime, Drama, Horror",2022.0,tt11540726,5.9,12658.0,US
Hotel Iris,movie,Drama,2021.0,tt14246570,5.4,61.0,JP
Smoking Causes Coughing,movie,"Comedy, Horror, Sci-Fi",2022.0,tt15471560,6.4,5425.0,US
Pharma Bro,movie,Documentary,2021.0,tt8522216,5.1,755.0,US
The Old Way,movie,"Action, Drama, Western",2023.0,tt8593824,5.5,9597.0,US
A Holiday in Harlem,movie,"Drama, Romance",2021.0,tt15485160,5.5,645.0,US
Christmas Sail,movie,"Drama, Romance",2021.0,tt15758364,6.2,1245.0,US
The Santa Stakeout,movie,"Comedy, Crime, Drama",2021.0,tt15737510,6.4,1365.0,US
Gone in the Night,movie,"Mystery, Thriller",2022.0,tt15426294,4.9,6656.0,US
Missing,movie,"Crime, Drama, Mystery",2021.0,tt15482370,6.8,1070.0,JP
Ip Man: The Awakening,movie,Action,2021.0,tt21028848,4.7,1156.0,JP
Make the Devil Laugh,movie,"Crime, Drama",2021.0,tt15348198,7.1,12.0,JP
Journey Beyond the Night,movie,"Fantasy, Thriller",2021.0,tt15348354,5.9,24.0,JP
Ôsaka shôjo,movie,Drama,2020.0,tt13420174,5.9,110.0,JP
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,movie,"Action, Adventure, Animation",2022.0,tt15467380,6.9,2214.0,JP
The Last 10 Years,movie,"Drama, Romance",2022.0,tt16444750,6.9,1715.0,JP
I Love My Dad,movie,"Comedy, Drama, Romance",2022.0,tt14935966,6.3,3451.0,US
Ring Wandering,movie,"Drama, Fantasy",2021.0,tt15485264,7.0,81.0,JP
Contorted,movie,"Horror, Mystery",2022.0,tt21263500,4.6,182.0,JP
Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,movie,"Animation, Family, Fantasy",2021.0,tt15409816,6.5,55.0,JP
Just Remembering,movie,Romance,2021.0,tt15621370,6.9,636.0,JP
Intimate Stranger,movie,Thriller,2021.0,tt15630786,6.4,25.0,JP
Lantern's Lane,movie,"Comedy, Horror, Thriller",2021.0,tt11880264,3.2,835.0,US
Accident Man: Hitman's Holiday,movie,"Action, Comedy, Crime",2022.0,tt9669176,5.9,5593.0,US
The Last Tourist,movie,Documentary,2021.0,tt13654780,7.1,396.0,US
Ruined,movie,Drama,2021.0,tt15752640,5.8,13.0,JP
Wyrmwood: Apocalypse,movie,"Action, Horror",2021.0,tt14858054,5.4,3552.0,JP
God's Country,movie,Thriller,2022.0,tt11818818,5.6,4335.0,US
Merry Liddle Christmas Baby,movie,"Comedy, Drama, Romance",2021.0,tt15783694,6.5,376.0,US
The Good Father: The Martin MacNeill Story,movie,Crime,2021.0,tt15566744,5.5,560.0,US
Abandoned,movie,"Drama, Horror, Mystery",2022.0,tt2980152,3.8,3887.0,US
Boston Strangler,movie,"Crime, Drama, History",2023.0,tt2560078,6.5,36045.0,US
Holiday in Santa Fe,movie,"Comedy, Drama, Family",2021.0,tt14482374,6.1,1164.0,US
The Holiday Fix Up,movie,"Drama, Romance",2021.0,tt15245738,6.4,1152.0,US
The Enchanted Christmas Cake,movie,Romance,2021.0,tt15091462,5.5,709.0,US
Mistletoe in Montana,movie,"Drama, Romance",2021.0,tt15196292,5.3,553.0,US
Captain Nova,movie,"Adventure, Family, Sci-Fi",2021.0,tt14915608,5.5,2234.0,JP
The Klutzy Witch: Fuka and the Witch of Darkness,movie,"Adventure, Animation, Comedy",2023.0,tt19047064,5.8,26.0,JP
Under the Christmas Tree,movie,"Drama, Romance",2021.0,tt15515882,5.7,1014.0,US
Consecration,movie,"Horror, Thriller",2023.0,tt14993352,5.2,4340.0,US
Shrieking in the Rain,movie,"Drama, Comedy",2021.0,tt15742538,5.9,49.0,JP
The Little Alien,movie,"Adventure, Animation, Family",2022.0,tt13387818,5.4,172.0,US
Room 203,movie,"Drama, Horror",2022.0,tt12283036,4.3,2098.0,US
The Highway Family,movie,Drama,2022.0,tt23622670,6.1,134.0,JP
Dreamin' Wild,movie,"Biography, Drama, Music",2022.0,tt10245106,6.4,1322.0,US
Kamen Rider: Beyond Generations,movie,Action,2021.0,tt15978702,7.8,80.0,JP
Slayers,movie,"Comedy, Fantasy, Horror",2022.0,tt9365800,3.3,2166.0,US
Corsage,movie,"Biography, Drama, History",2022.0,tt11992694,6.5,10400.0,US
Rabbit Academy: Mission Eggpossible,movie,"Adventure, Animation, Comedy",2022.0,tt12631784,5.4,344.0,US
Game of Love,movie,"Drama, Romance",2022.0,tt15397918,3.3,2006.0,US
Ace Bodyguard,movie,Action,2021.0,tt23321448,4.1,14.0,JP
The Pod Generation,movie,"Comedy, Romance, Sci-Fi",2023.0,tt15768848,5.6,5646.0,US
Danger Next Door,movie,"Drama, Mystery, Thriller",2021.0,tt14927730,5.0,289.0,US
Prior Convictions,movie,"Crime, Drama",2022.0,tt19063418,6.3,208.0,JP
Lesson in Murder,movie,"Crime, Mystery",2022.0,tt18815700,6.2,599.0,JP
20-Year-Old Soul,movie,Drama,2022.0,tt18952684,6.6,34.0,JP
Aoi-chan Won't Let Me Do It,movie,"Comedy, Drama, Romance",2021.0,tt15359622,6.0,9.0,JP
The Good Neighbor,movie,"Crime, Mystery, Thriller",2022.0,tt14349032,5.9,13804.0,US
Section 8,movie,"Action, Thriller",2022.0,tt14950412,4.3,1923.0,US
Princess Principal: Crown Handler: Chapter 3,movie,"Action, Adventure, Animation",2023.0,tt23638846,8.0,47.0,JP
American Sicario,movie,"Action, Crime, Drama",2021.0,tt13322120,4.3,10922.0,US
The Secret Kingdom,movie,"Adventure, Family, Fantasy",2023.0,tt14799576,4.8,1760.0,US
Driving Madeleine,movie,"Comedy, Drama",2022.0,tt14586118,7.1,2901.0,JP
Vendetta,movie,"Action, Thriller",2022.0,tt14849038,3.7,2793.0,US
"Legendary Hit-man, Kunioka (2021)",movie,"Action, Comedy, Drama",2021.0,tt16170220,6.8,25.0,JP
Kamen Rider OOO 10th: The Core Medals of Resurrection,movie,Action,2022.0,tt15850452,6.0,89.0,JP
The Blue Skies at Your Feet,movie,Romance,2022.0,tt16732214,5.5,196.0,JP
Freelance,movie,"Action, Comedy",2023.0,tt15744298,5.5,23416.0,US
Independence of Japan,movie,History,2020.0,tt13729106,5.8,15.0,JP
The Right to Happiness,movie,Drama,2021.0,tt13913738,6.8,93.0,JP
Christmas on the Farm,movie,"Comedy, Drama, Romance",2021.0,tt15289090,5.2,1090.0,US
Popuran,movie,Comedy,2022.0,tt13167612,5.8,228.0,JP
Dead Asleep,movie,"Biography, Crime, Documentary",2021.0,tt15185642,5.8,781.0,US
Cupid for Christmas,movie,"Comedy, Fantasy, Romance",2021.0,tt11877948,5.6,264.0,US
Madagascar: A Little Wild Holiday Goose Chase,movie,"Adventure, Animation, Comedy",2021.0,tt15474126,5.5,87.0,US
The Housewife & the Shah Shocker,movie,"Crime, Documentary",2021.0,tt16152600,5.2,117.0,US
The Conference,movie,"Drama, History, War",2022.0,tt14321668,7.2,4507.0,JP
A Unicorn for Christmas,movie,"Drama, Family, Fantasy",2021.0,tt5757556,5.1,805.0,US
Rose's War,movie,Thriller,2023.0,tt28661069,5.7,897.0,US
Wedding High,movie,"Comedy, Drama, Romance",2022.0,tt15400628,6.3,151.0,JP
Harmony from the Heart,movie,"Comedy, Romance",2022.0,tt16374856,6.5,765.0,US
Gekijouban Isekai Quartet: Another World,movie,"Animation, Comedy, Fantasy",2022.0,tt15801642,7.2,136.0,JP
Aftershock,movie,Documentary,2022.0,tt16376478,6.8,383.0,US
Fire of Love,movie,"Biography, Documentary",2022.0,tt16227014,7.6,15258.0,US
A Love Song,movie,Romance,2022.0,tt12691830,6.7,2413.0,US
My Old School,movie,"Comedy, Documentary, Drama",2022.0,tt8595016,7.1,1788.0,US
The Lost King,movie,Drama,2022.0,tt13421498,6.7,9033.0,US
Your Turn to Kill,movie,"Drama, Mystery",2021.0,tt15034594,5.1,171.0,JP
Gridman Universe,movie,"Action, Adventure, Animation",2023.0,tt16418362,7.0,236.0,JP
Ultraman Trigger: Episode Z,movie,"Action, Sci-Fi",2022.0,tt16793792,7.5,93.0,JP
Wildflower,movie,"Comedy, Drama",2022.0,tt12024308,6.8,4432.0,US
Rika,movie,Crime,2021.0,tt14316716,4.5,6.0,JP
"The Tunnel to Summer, the Exit of Goodbyes",movie,"Animation, Drama, Fantasy",2022.0,tt17382524,7.0,3452.0,"JP, US"
The Quiet Girl,movie,Drama,2022.0,tt15109082,7.7,24296.0,US
Official Film of the Olympic Games Tokyo 2020 Side A,movie,"Documentary, Sport",2022.0,tt19885624,6.2,19.0,JP
Dreaming Walls: Inside the Chelsea Hotel,movie,Documentary,2022.0,tt14679114,6.1,436.0,US
Code Name Banshee,movie,"Action, Thriller",2022.0,tt15438542,3.7,2339.0,US
Gasoline Alley,movie,"Action, Thriller",2022.0,tt14174168,3.9,3039.0,US
Camp Hideout,movie,"Comedy, Family",2023.0,tt14051976,4.3,1097.0,US
Dragon Knight,movie,Fantasy,2022.0,tt13117446,3.3,2250.0,JP
R.M.N.,movie,Drama,2022.0,tt18550182,7.2,5759.0,US
Eiga Odd Taxi: In the Woods,movie,"Animation, Mystery, Thriller",2022.0,tt16609250,6.1,225.0,JP
White Men Can't Jump,movie,"Comedy, Drama, Sport",2023.0,tt6436620,5.2,10844.0,US
Devil's Peak,movie,"Adventure, Crime, Drama",2023.0,tt10980638,5.3,1200.0,US
Oshûkatsu,movie,"Drama, Family, Romance",2021.0,tt14404588,7.3,11.0,JP
Wrong Place,movie,"Action, Crime, Thriller",2022.0,tt15837458,3.4,5339.0,"JP, US"
Assassin,movie,"Action, Crime, Thriller",2023.0,tt14555174,3.2,1585.0,US
"Love Is Blind, Hate Too",movie,Thriller,2022.0,tt22188028,4.0,46.0,JP
99.9 Criminal Lawyer: The Movie,movie,"Comedy, Crime, Drama",2021.0,tt15434284,6.0,164.0,JP
"One Day, You Will Reach the Sea",movie,Drama,2022.0,tt16734276,6.4,247.0,JP
The Ledge,movie,"Action, Adventure, Thriller",2022.0,tt6805938,5.1,6579.0,"JP, US"
Saint Omer,movie,Drama,2022.0,tt15376894,6.8,5612.0,US
If These Walls Could Sing,movie,"Biography, Documentary",2022.0,tt13943546,7.2,1154.0,US
The Tropical People,movie,"Comedy, Romance",1994.0,tt0228635,5.6,18.0,JP
Cherry Magic! Thirty Years Of Virginity Can Make You A Wizard?!: The Movie,movie,"Comedy, Fantasy, Romance",2022.0,tt19632738,7.2,693.0,JP
Straying,movie,"Drama, Romance",2022.0,tt22475136,6.5,36.0,JP
Craig Before the Creek,movie,"Adventure, Animation, Comedy",2023.0,tt17154734,7.1,321.0,US
My Broken Mariko,movie,Drama,2022.0,tt17512706,6.5,601.0,JP
Gamestop: Rise of the Players,movie,Documentary,2022.0,tt17200376,6.1,634.0,US
I Can't Stop Biting You,movie,"Comedy, Fantasy, Romance",2022.0,tt17517630,5.4,35.0,JP
Boonie Bears: Back to Earth,movie,"Animation, Comedy, Family",2022.0,tt17081112,5.6,690.0,US
Lights Out,movie,"Action, Thriller",2024.0,tt16368898,4.9,1612.0,US
Look at Me: XXXTentacion,movie,"Documentary, Music",2022.0,tt10723416,7.5,1970.0,US
A Lot of Nothing,movie,"Comedy, Drama, Thriller",2022.0,tt11648994,4.5,511.0,US
Slash/Back,movie,"Adventure, Horror, Sci-Fi",2022.0,tt9050310,5.7,2068.0,US
Pretty Problems,movie,"Comedy, Drama, Romance",2022.0,tt15566896,5.6,1568.0,US
Bad Axe,movie,Documentary,2022.0,tt12915238,7.5,530.0,US
Jazz Fest: A New Orleans Story,movie,"Documentary, Music",2022.0,tt16418964,7.1,256.0,US
Christmas with the Campbells,movie,"Comedy, Romance",2022.0,tt17542540,5.4,2143.0,US
We Feed People,movie,Documentary,2022.0,tt12156974,7.4,590.0,US
Delicious Party Pretty Cure: Yumemiru Okosama Lunch!,movie,"Action, Adventure, Animation",2022.0,tt22746976,5.9,11.0,JP
Cypher,movie,"Documentary, Music, Thriller",2023.0,tt17676714,5.8,155.0,US
A Man Called Otto,movie,"Comedy, Drama",2022.0,tt7405458,7.5,180614.0,US
Avataro Sentai Donbrothers the Movie: Shin Hatsukoi Hero,movie,"Action, Short",2022.0,tt18347074,7.0,51.0,JP
Kamen Rider Revice: Battle Familia,movie,"Action, Fantasy",2022.0,tt21110200,6.6,63.0,JP
The Killer,movie,"Action, Crime, Thriller",2022.0,tt19713090,6.6,4904.0,JP
Epic Tails,movie,"Adventure, Animation, Comedy",2022.0,tt22360682,5.8,945.0,US
97 Minutes,movie,Thriller,2023.0,tt16496386,3.9,8991.0,US
Sadako DX,movie,"Comedy, Horror, Mystery",2022.0,tt19815280,3.6,601.0,JP
Nippon keishichô no haji to iwareta futari: keiji chindôchû,movie,Comedy,1980.0,tt0843275,5.0,9.0,JP
Girl in the Shed: The Kidnapping of Abby Hernandez,movie,"Drama, Thriller",2022.0,tt16532174,5.4,925.0,US
Simulant,movie,"Crime, Drama, Sci-Fi",2023.0,tt13130024,5.2,6017.0,US
Stolen by Their Father,movie,"Drama, Thriller",2022.0,tt15825238,6.4,327.0,US
Lonely Castle in the Mirror,movie,"Adventure, Animation, Drama",2022.0,tt22868842,6.9,1282.0,JP
Stalked by a Prince,movie,Thriller,2022.0,tt18349310,4.7,204.0,JP
Kikai Sentai Zenkaiger vs Kiramager vs Senpaiger,movie,Action,2022.0,tt18342066,7.2,21.0,JP
The Hater,movie,Comedy,2022.0,tt18019258,4.5,330.0,US
The Royal Hotel,movie,Thriller,2023.0,tt18363072,5.8,12802.0,US
Musicophilia,movie,Drama,2021.0,tt14288036,4.4,5.0,JP
A Haunting in Venice,movie,"Crime, Drama, Horror",2023.0,tt22687790,6.5,124015.0,JP
Dead Zone,movie,"Action, Horror, Sci-Fi",2022.0,tt18396866,3.6,808.0,JP
Fast Charlie,movie,"Action, Crime, Drama",2023.0,tt6722400,6.0,24703.0,US
Shimada Yôshichi no saga no gabai bâchan,movie,Drama,2009.0,tt1422753,7.6,6.0,JP
Just Super,movie,"Animation, Family",2022.0,tt21212718,5.2,364.0,US
Into the Deep,movie,"Crime, Drama, Horror",2022.0,tt11005128,4.6,1872.0,US
Starkeisha,movie,"Fantasy, Short",2022.0,tt18377720,7.7,54.0,US
Condenados,movie,"Drama, History",2013.0,tt2256577,7.0,11.0,US
The Way of the Househusband,movie,"Action, Comedy",2022.0,tt21097018,5.8,133.0,JP
Break of Dawn,movie,"Animation, Sci-Fi",2022.0,tt21216020,5.6,32.0,JP
Assailant,movie,"Action, Adventure, Thriller",2022.0,tt14469194,5.3,346.0,US
My Happy Ending,movie,"Comedy, Drama",2023.0,tt3197780,5.4,495.0,US
Moving On,movie,Comedy,2022.0,tt15488088,6.0,3526.0,US
Mia and Me: The Hero of Centopia,movie,"Adventure, Animation, Family",2022.0,tt5790684,6.0,1361.0,US
Dakota,movie,Family,2022.0,tt10241772,5.2,3050.0,US
This Child Is Evil,movie,"Drama, Thriller",2022.0,tt21649884,5.0,112.0,JP
Mayhem!,movie,"Action, Thriller",2023.0,tt19319352,6.3,2611.0,US
Shark Bait,movie,"Horror, Thriller",2022.0,tt12550376,4.4,5130.0,JP
The Lines That Define Me,movie,Drama,2022.0,tt21816922,6.6,264.0,JP
It's in the Woods,movie,"Horror, Mystery, Sci-Fi",2022.0,tt21288116,3.4,106.0,JP
Offbeat Cops,movie,Mystery,2022.0,tt19845370,6.1,156.0,JP
Kingdom 2: Far and Away,movie,"Action, Adventure, History",2022.0,tt12415670,6.7,1875.0,JP
Catering Christmas,movie,"Comedy, Romance",2022.0,tt19264600,6.0,4410.0,US
BL Metamorphosis,movie,"Comedy, Drama",2022.0,tt20413256,7.0,363.0,JP
The Drop,movie,Comedy,2022.0,tt19758112,4.3,985.0,US
Next Exit,movie,"Comedy, Mystery, Romance",2022.0,tt19595494,5.6,1977.0,US
The Taste of Things,movie,"Drama, History, Romance",2023.0,tt19760052,7.4,14857.0,US
Four Samosas,movie,"Action, Comedy, Romance",2022.0,tt15327014,5.5,290.0,US
There There,movie,"Comedy, Romance",2022.0,tt19796976,5.2,144.0,US
Leave No Trace,movie,"Crime, Documentary",2022.0,tt19800112,6.8,509.0,US
High & Low: The Worst X,movie,Action,2022.0,tt19783642,6.6,820.0,JP
Once Hit the Bottom,movie,Drama,2022.0,tt16427674,4.2,18.0,JP
Sniper. The White Raven,movie,"Drama, War",2022.0,tt19465630,6.4,6871.0,JP
Gost,movie,"Adventure, Drama, Mystery",2015.0,tt4767246,2.9,12.0,JP
Red Riding Hood,movie,"Adventure, Family, Fantasy",2022.0,tt19843354,4.4,103.0,JP
The Dry Spell,movie,Drama,2023.0,tt26930646,6.3,93.0,JP
Gekijouban Re: cycle of the Penguindrum - Kouhen Boku wa Kimi o Aishiteru,movie,"Adventure, Animation, Fantasy",2022.0,tt27272779,7.4,30.0,JP
Aikatsu Planet! Movie,movie,"Animation, Comedy, Family",2022.0,tt24580508,9.4,40.0,JP
Garden of Remembrance,movie,"Animation, Short",2022.0,tt30782665,7.8,62.0,JP
Christmas in Pine Valley,movie,"Comedy, Romance",2022.0,tt14789426,4.9,582.0,US
A Merry Christmas Wish,movie,"Comedy, Family, Romance",2022.0,tt19898828,5.8,1928.0,US
Blue Jean,movie,"Drama, History",2022.0,tt8649344,7.0,5439.0,US
Maybe I Do,movie,"Comedy, Romance",2023.0,tt20879602,5.0,10270.0,US
The End We Start From,movie,"Drama, Thriller",2023.0,tt21810682,5.9,7071.0,US
Drive Into Night,movie,"Crime, Drama, Mystery",2022.0,tt21628252,5.8,60.0,JP
Murder at Yellowstone City,movie,"Crime, Drama, Mystery",2022.0,tt11552344,5.3,2752.0,US
Which Brings Me to You,movie,Romance,2023.0,tt3468380,5.6,3654.0,US
Disappearance in Yellowstone,movie,Thriller,2022.0,tt19799972,5.1,354.0,US
Residents of Evil,movie,Horror,2022.0,tt18235852,6.5,40.0,JP
Femme,movie,"Drama, Thriller",2023.0,tt20114686,7.3,5837.0,US
Vesper,movie,"Adventure, Drama, Sci-Fi",2022.0,tt20225374,6.0,24081.0,US
Haunting of the Queen Mary,movie,"Drama, Horror, Mystery",2023.0,tt3463938,4.1,4259.0,US
Eiga Osomatsusan,movie,Comedy,2022.0,tt15162634,6.4,31.0,JP
Mob Land,movie,"Action, Crime, Thriller",2023.0,tt20424130,5.3,3247.0,US
Cannibal Cabin,movie,Horror,2022.0,tt11458170,2.4,223.0,JP
The Promised Land,movie,"Action, Biography, Drama",2023.0,tt20561198,7.7,27244.0,US
Kingdom of the Dinosaurs,movie,"Adventure, Sci-Fi",2022.0,tt14118090,3.5,578.0,JP
Dangerous Waters,movie,Thriller,2023.0,tt20024428,5.2,2207.0,US
Miranda's Victim,movie,"Crime, Drama",2023.0,tt14866108,6.6,2186.0,US
Maneater,movie,"Action, Horror, Thriller",2022.0,tt15262370,3.1,2204.0,"JP, US"
American Carnage,movie,"Action, Comedy, Horror",2022.0,tt20672490,5.0,4768.0,US
